Taxa,coeff,p,padj,Treatment,Mean_Ctrl,Mean_BMc,Sd_Ctrl,Sd_BMc,Taxonomic_Level,N-Fertilization-Intensity
Proteobacteria;Alphaproteobacteria;Rhizobiales;Rhizobiaceae;Neorhizobium,-30509.03,8.67778760579711e-4,0.010448765508899333,Intensive,0.08733613264794883,0.06398639550787748,0.013986777189822256,0.007579952263917038,Genera,Intensive
Proteobacteria;Alphaproteobacteria;Rhizobiales;Rhizobiaceae;Phyllobacterium,-711.12,8.677787592244346e-4,0.010448765508899333,Intensive,1.460894975607104,1.073165144527683,0.3056011806739833,0.11169161815538399,Genera,Intensive
Proteobacteria;Alphaproteobacteria;Rhizobiales;Rhodomicrobiaceae;Rhodomicrobium,-3976.09,8.677787588550146e-4,0.010448765508899333,Intensive,0.07056638156002218,0.03708157053565647,0.008005369324840434,0.018144871605322552,Genera,Intensive
Proteobacteria;Gammaproteobacteria;Burkholderiales;Burkholderiaceae;Lautropia,2122.25,8.677787589163384e-4,0.010448765508899333,Intensive,0.09823118037002956,0.14238184580517904,0.009186061836695384,0.015238045945933002,Genera,Intensive
Proteobacteria;Gammaproteobacteria;Burkholderiales;Burkholderiaceae;Ralstonia,4936.75,8.67778759150824e-4,0.010448765508899333,Intensive,0.08998689334104752,0.13872903897142921,0.023190012049879378,0.04236028260380648,Genera,Intensive
Proteobacteria;Gammaproteobacteria;Burkholderiales;Nitrosomonadaceae;Ellin6067,1089.56,8.677787591994823e-4,0.010448765508899333,Intensive,0.49655718770754986,0.7562562680902033,0.057881973372088925,0.15141541140849857,Genera,Intensive
Proteobacteria;Gammaproteobacteria;Burkholderiales;Nitrosomonadaceae;MND1,1162.32,8.677787589538128e-4,0.010448765508899333,Intensive,0.38475349642309514,0.4655825833359796,0.007317283612003481,0.03958470341710797,Genera,Intensive
Proteobacteria;Gammaproteobacteria;Xanthomonadales;Xanthomonadaceae;Arenimonas,2214.89,8.677787594209275e-4,0.010448765508899333,Intensive,0.29590613861818094,0.45888705235917865,0.08909705983765519,0.02200672130176241,Genera,Intensive
Verrucomicrobiota;Verrucomicrobiae;Chthoniobacterales;Chthoniobacteraceae;Chthoniobacter,2190.29,8.677787591136489e-4,0.010448765508899333,Intensive,0.1911760803594057,0.3156770854609206,0.03242064771300811,0.05541395594194226,Genera,Intensive
Verrucomicrobiota;Verrucomicrobiae;Verrucomicrobiales;Rubritaleaceae;Luteolibacter,-15235.97,8.677787829033619e-4,0.010448765508899333,Intensive,0.5869696803604378,0.27893889643696546,0.2292226619131165,0.08962759372750391,Genera,Intensive
Actinobacteriota;Actinobacteria;Micrococcales;Intrasporangiaceae;Unclassified_Intrasporangiaceae,-1092.75,8.677787591340783e-4,0.018962576952091352,Extensive,0.6894025658864703,0.46318778905401015,0.14095795333081895,0.06975305840959757,Genera,Extensive
Actinobacteriota;Actinobacteria;Micrococcales;Microbacteriaceae;Agromyces,-251.58,8.677787588086875e-4,0.018962576952091352,Extensive,1.4042124125579392,1.1304569718277198,0.046663247669442215,0.027500361080271717,Genera,Extensive
Actinobacteriota;Actinobacteria;Micrococcales;Micrococcaceae;Pseudarthrobacter,-54.46,8.677787588567652e-4,0.018962576952091352,Extensive,5.23851605452019,3.863305162250348,0.5379228534096815,0.13203867818916853,Genera,Extensive
Actinobacteriota;Actinobacteria;Micrococcales;Micrococcaceae;Unclassified_Micrococcaceae,-234.49,8.677787588171715e-4,0.018962576952091352,Extensive,1.0197142484649764,0.5482175666440517,0.2516872978474657,0.05517220628068311,Genera,Extensive
Actinobacteriota;Actinobacteria;Propionibacteriales;Nocardioidaceae;Actinopolymorpha,-5118.11,8.677787588716768e-4,0.018962576952091352,Extensive,0.037865695812612156,0.004834966477565756,0.008006768215808662,0.009669932955131511,Genera,Extensive
Actinobacteriota;Actinobacteria;Pseudonocardiales;Pseudonocardiaceae;Actinophytocola,3585.28,8.6777875883297e-4,0.018962576952091352,Extensive,0.021137094329955697,0.04111341812281126,0.002222035244596256,0.006268171608188352,Genera,Extensive
Actinobacteriota;Actinobacteria;Streptomycetales;Streptomycetaceae;Unclassified_Streptomycetaceae,-10489.73,8.677787778274556e-4,0.018962576952091352,Extensive,0.6628497218915235,0.4131425083925621,0.17809088895553465,0.024718429641900668,Genera,Extensive
Bacteroidota;Bacteroidia;Sphingobacteriales;Sphingobacteriaceae;Pedobacter,1959.46,8.677787591348397e-4,0.018962576952091352,Extensive,0.1731568430731308,0.3041481049431748,0.01953822472612864,0.06642782214405957,Genera,Extensive
Firmicutes;Bacilli;Bacillales;Bacillaceae;Bacillus,181.14,8.677787593048601e-4,0.018962576952091352,Extensive,3.1650366804684626,4.9886764503971754,0.4076820754165645,0.9792901297844564,Genera,Extensive
Firmicutes;Bacilli;Bacillales;Bacillaceae;Unclassified_Bacillaceae,-966.78,8.677787591670987e-4,0.018962576952091352,Extensive,1.0368558775860135,0.7509317851929038,0.1617267944966436,0.07195021054660325,Genera,Extensive
Firmicutes;Bacilli;Bacillales;Planococcaceae;Lysinibacillus,18613.5,8.677787591475943e-4,0.018962576952091352,Extensive,0.02181686568892308,0.0359963531339763,0.0029887591973779652,0.009065930775746899,Genera,Extensive
Firmicutes;Bacilli;Paenibacillales;Paenibacillaceae;Cohnella,-17542.93,8.677787609375808e-4,0.018962576952091352,Extensive,0.15171005671687085,0.10732386209558248,0.022670095230451135,0.011563381713273105,Genera,Extensive
Firmicutes;Bacilli;Paenibacillales;Paenibacillaceae;Paenibacillus,-171.82,8.67778758889783e-4,0.018962576952091352,Extensive,1.8833922762730875,1.3915863023866675,0.2021123815319208,0.07018669214960421,Genera,Extensive
Firmicutes;Bacilli;Thermoactinomycetales;Thermoactinomycetaceae;Thermoactinomyces,-1250889.28,8.677789452651974e-4,0.018962576952091352,Extensive,0.061675713125681854,0.03329746933450664,0.0077169050338528975,0.01508992600304813,Genera,Extensive
Myxococcota;Polyangia;Haliangiales;Haliangiaceae;Haliangium,625.32,8.677787589369767e-4,0.018962576952091352,Extensive,0.2663096380967901,0.4230830363424589,0.05617270028776578,0.0426829207008256,Genera,Extensive
Proteobacteria;Alphaproteobacteria;Acetobacterales;Acetobacteraceae;Roseomonas,8513.44,8.677787592180042e-4,0.018962576952091352,Extensive,0.018458549965187268,0.05476642269851874,0.014991644430492706,0.014064943929743194,Genera,Extensive
Proteobacteria;Alphaproteobacteria;Acetobacterales;Acetobacteraceae;Unclassified_Acetobacteraceae,3194.32,8.677787588397534e-4,0.018962576952091352,Extensive,0,0.021364027934050737,0,0.009438152618802223,Genera,Extensive
Proteobacteria;Alphaproteobacteria;Rhizobiales;Beijerinckiaceae;Microvirga,179.17,8.677787588002981e-4,0.018962576952091352,Extensive,0.7138264616529264,1.33278306298329,0.3006877760051353,0.0909572743585613,Genera,Extensive
Proteobacteria;Alphaproteobacteria;Rhizobiales;Beijerinckiaceae;Psychroglaciecola,649.97,8.677787589189481e-4,0.018962576952091352,Extensive,0.09760517308458365,0.24833928521186965,0.04133278042414279,0.03474647872684609,Genera,Extensive
Proteobacteria;Alphaproteobacteria;Rhizobiales;Labraceae;Labrys,10253.61,8.677787591493029e-4,0.018962576952091352,Extensive,0.01188378233697253,0.039537102279869125,0.014017585998424589,0.00962571921319677,Genera,Extensive
Proteobacteria;Alphaproteobacteria;Tistrellales;Geminicoccaceae;Candidatus_Alysiosphaera,603.96,8.67778758801228e-4,0.018962576952091352,Extensive,0.3462255329921702,0.5276024024551718,0.08099285153366305,0.03932843010604688,Genera,Extensive
Proteobacteria;Gammaproteobacteria;Burkholderiales;Comamonadaceae;Rhizobacter,2295.22,8.677787590573573e-4,0.018962576952091352,Extensive,0.11921405208011222,0.22815162239783027,0.05395724412958695,0.04608580993349747,Genera,Extensive
Proteobacteria;Gammaproteobacteria;Burkholderiales;Comamonadaceae;Variovorax,1446.5,8.677787595118958e-4,0.018962576952091352,Extensive,0.29228530478014153,0.5804285618724965,0.16648569540390823,0.13081436313973696,Genera,Extensive
Proteobacteria;Gammaproteobacteria;Burkholderiales;Nitrosomonadaceae;mle1-7,5667.34,8.677787589469813e-4,0.018962576952091352,Extensive,0.0026575389063695893,0.02191595658187416,0.0053150778127391786,0.0036289618566168356,Genera,Extensive
Proteobacteria;Gammaproteobacteria;Burkholderiales;TRA3-20;Unclassified_TRA3-20,1264.7,8.677787589263439e-4,0.018962576952091352,Extensive,0.10773152686271939,0.2537278870030036,0.0519872706006062,0.053564684351037485,Genera,Extensive
Proteobacteria;Gammaproteobacteria;Pseudomonadales;Moraxellaceae;Acinetobacter,-553379.26,8.677788209853882e-4,0.018962576952091352,Extensive,0.03074480943336877,0.012494151232424398,0.0115711457797709,0.0052229493135124774,Genera,Extensive
Verrucomicrobiota;Verrucomicrobiae;Verrucomicrobiales;Verrucomicrobiaceae;Roseimicrobium,-8285.43,8.677787600568102e-4,0.018962576952091352,Extensive,0.1273866006038677,0.07366259739010632,0.05600024308857256,0.010011370994438953,Genera,Extensive
